"Use 1-3, Do not use 0. Higher number gets priority in any area.",,,,,,,,,,,
"Preference","key","value","link","help",,,,,,,
0,"sport","racquet","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dracquet","  Racquetball. Group name of sports that are played with a racquet
",,,,,,,
0,"sport","rc_car","http://wiki.openstreetmap.org/wiki/Tag:sport%3Drc_car","  Radio-controlled car
",,,,,,,
1,"sport","roller_skating","http://wiki.openstreetmap.org/wiki/Tag:sport%3Droller_skating","  Roller skating is a sport or recreational activity by travelling on surfaces with roller skates.See Also: sport=ice_skating;skateboard;field_hockeyThe disambiguous sport=skating tag is sometimes confused with this one.
",,,,,,,
0,"sport","rowing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Drowing","  Rowing
",,,,,,,
0,"sport","rugby_league","http://wiki.openstreetmap.org/wiki/Tag:sport%3Drugby_league","  Rugby league. One of the two codes of rugby football, split from rugby union in 1895, along with subsequent rule changes
",,,,,,,
0,"sport","rugby_union","http://wiki.openstreetmap.org/wiki/Tag:sport%3Drugby_union","  Rugby union. Rugby union is a full contact team sport, a form of football which originated in England in the early 19th century.
",,,,,,,
1,"sport","running","http://wiki.openstreetmap.org/wiki/Tag:sport%3Drunning","  Running
",,,,,,,
0,"sport","sailing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dsailing","  Sailing
",,,,,,,
1,"sport","scuba_diving","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dscuba_diving","  Scuba diving
",,,,,,,
0,"sport","shooting","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dshooting","  Shooting sportSee also sport=archery
",,,,,,,
2,"sport","skateboard","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dskateboard","  Skateboard
",,,,,,,
1,"sport","soccer","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dsoccer","  Soccer. Association football, more commonly known as football or soccer, a team sport played between two teams of eleven players. Note: While called \football\"" (fussball","fotball","…) in many countries","and by the International Olympic Committee","it is best to tag it as \""soccer\"" to avoid confusion with other usages of \""football\""",,,
0,",
sport""","surfing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dsurfing","  Surfing
",,,,,,,
3,"sport","swimming","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dswimming","  Swimming
",,,,,,,
0,"sport","table_tennis","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dtable_tennis","  Table tennis
",,,,,,,
0,"sport","table_soccer","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dtable_soccer","  Table Soccer or Table Football, also known as Foosball, Fussball, Kicker, or Tecball, is a table-top game and sport based off association football (soccer).Useful combination: amenity=pub;bar;restaurantSee Also: sport=soccer;table_tennis;billiards, leisure=amusement_arcade;adult_gaming_centre, club=table_soccer
",,,,,,,
0,"sport","tennis","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dtennis","  Tennis
",,,,,,,
0,"sport","toboggan","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dtoboggan","  Toboggan. public sledding run; see also Piste Maps (piste:type=sled, piste:difficulty=advanced, piste:lit=yes)
",,,,,,,
0,"sport","volleyball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dvolleyball","  Volleyball
",,,,,,,
0,"sport","water_ski","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dwater_ski","  Waterskiing either on a cable ski course, or pulled by a boat. Requires area=yes/no on closed ways, to distinguish between closed-loop cables and areas.
",,,,,,,
0,"sport","yoga","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dyoga","  Yoga
",,,,,,,
1,"tourism","alpine_hut","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dalpine_hut","  Alpine hut or a mountain hut is a remote building positioned in the mountains designed to provided lodging accommodation for mountaineers, climbers and hikers. The access is usually restricted to foot, mountain bike or ski. Typically, these are operated by an Alpine Club or a similar organisation.
",,,,,,,
1,"tourism","apartment","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dapartment"," This stands for a holiday apartment or holiday flat which is a place that can be rented for holiday purposes. They do not offer services like receptions, bars or breakfast like a hotel or a guesthouse would, although, normally these include a cooking facility. This tag can be applied to a building accommodating one or more holiday flats. It may be similar to the tag tourism=chalet where these are found more as single houses in mountain regions, whereas, apartment is often found in villages, and in buildings with several flats.
",,,,,,,
1,"tourism","aquarium","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Daquarium"," An aquarium, meant as  Public aquarium is the aquatic counterpart of a zoo with living aquatic animals for public viewing.
",,,,,,,
2,"tourism","artwork","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dartwork","  Artwork is used to tag public pieces of art. Typically, these are outdoors.
",,,,,,,
3,"tourism","attraction","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dattraction","  Attraction or tourist attraction is a general place of interest for visitors. Typically used for its natural or historical significance. This tag is often used in combination with other tags such as historic=*, building=*, amenity=*.
",,,,,,,
0,"tourism","camp_site","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dcamp_site","  Campsite, camp ground or camping pitch is an area where people can temporarily use a shelter, such as a tent, camper van or sometimes a caravan. Typically, the area is spilt into \pitches\"" or \""sites\"".",,,,,,,
0,",
tourism""","caravan_site","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dcaravan_site","  Caravan site, caravan park or RV park is an area where people with caravans, motorhomes, recreational vehicles can stay overnight, or longer, in allotted spaces known as \pitches\"" or \""sites\"". They usually provide facilities including toilets","waste disposal","water supply","power supply etc.",,,,
0,",
tourism""","chalet","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dchalet"," Chalet is a type of accommodation used in the hospitality industry to describe one or more detached cottages with self-contained cooking facilities and/or bathroom and toilet facilities. This is not to be confused with the Swiss term for a type of wood house, use the tags building=cabin or building=yes instead. Similar to tourism=apartment, the tag apartment is often found in villages, and in buildings with several flats, while the tag chalet is found more as single houses in mountain regions.
",,,,,,,
3,"tourism","gallery","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dgallery","  Art gallery or art museum is an area or typically a building that displays a variety of visual art exhibitions; The most common exhibits being paintings, sculpture or photography. This is not to be confused with tourism=museum.
",,,,,,,
0,"tourism","guest_house","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dguest_house","  Guest houses, similar to a Hostel, provides lodging accommodation without a hotel license that is typically owner-operated. They usually offer a private room served with breakfast, but the staff is not convenient around-the-clock. These range from custom-built guest houses to family-based homes, frequently refer to as a bed and breakfast.
",,,,,,,
2,"tourism","hostel","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dhostel","  Hostels provide inexpensive accommodation, typically with them having shared bedrooms, bathrooms, kitchens, and lounges.
",,,,,,,
2,"tourism","hotel","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dhotel","  Hotels provide accommodation for guests with usually numbered rooms. Some facilities provided may include a basic bed, storage for clothing and additional guest facilities may include swimming pool, childcare, and conference facilities.
",,,,,,,
2,"tourism","information","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dinformation","  Information, visitor center or centre,  visitor information center or tourist information center is an information source for tourists, travellers and visitors. To additionally describe the kind of information use the tag information=*.
",,,,,,,
2,"tourism","motel","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dmotel","  Motel is an abbreviation which is shortened by the term \motor hotel\"". It's an establishment that provides accommodation designed for motorists usually on a short-term basis","with convenient parking for motor cars at or close to the room.",,,,,,
2,",
tourism""","museum","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dmuseum","  Museum is an institution which has exhibitions on scientific, historical, artistic, or cultural artifacts. Typically these are open to the public as a tourist attraction.
",,,,,,,
2,"tourism","picnic_site","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dpicnic_site","  Picnic site is an area that is suitable for eating outdoors and may have a number of facilities within it. For example they might include: toilets, water taps for drinking or cleaning, BBQ grills, benches, table with benches (picnic tables) and covered structures for bad weather. They also may be used on a grassy area that is popular for picnics.
",,,,,,,
2,"tourism","theme_park","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dtheme_park","  Theme park or amusement park is an area where entertainment is provided by rides, game concessions, etc., catering to large numbers to people. For example: Disneyland, Magic Kingdom, Universal Studios Florida, Europa Park, and Ocean Park.
",,,,,,,
2,"tourism","viewpoint","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dviewpoint","  Viewpoint, also known as a overlook, observation point, lookout, viewing point,  scenic area or vista point is a place for visitors, often high, with good a scenery view of the surrounding countryside or notable buildings.
",,,,,,,
2,"tourism","wilderness_hut","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dwilderness_hut","  Wilderness hut or backcountry hut is a remote building, with generally a fireplace, intended to provide temporary shelter and sleeping accommodation. See also  Bothy
",,,,,,,
2,"tourism","zoo","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo","  Zoo is an abbreviation for a zoological garden or park that has confined animals on display for viewing by the public.
",,,,,,,
2,"tourism","yes","http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dyes"," To add tourist interest to something described by other tags.
",,,,,,,
0,"tunnel","yes","http://wiki.openstreetmap.org/wiki/Tag:tunnel%3Dyes"," If the railway goes below ground. Should be always present on subways.
",,,,,,,
0,"tunnel","culvert","http://wiki.openstreetmap.org/wiki/Tag:tunnel%3Dculvert"," For streams passing under a road in culverts use tunnel=culvert+layer=-1 on the section of stream passing under the road. Don't use either of these tags for streams passing under bridges.
",,,,,,,
0,"waterway","river","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Driver"," For narrow rivers which will be rendered as a line.  For larger rivers see also waterway=riverbank (Other languages).
",,,,,,,
0,"waterway","riverbank","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Driverbank"," Used for larger rivers in addition to waterway=river, to define an area between the opposite riverbanks. See water=river for alternative tagging.
",,,,,,,
0,"waterway","stream","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dstream"," A naturally-formed waterway that is too thin to be classed as a river. An active, able-bodied person should be able to jump over it if trees along it aren't too thick.
",,,,,,,
0,"waterway","canal","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dcanal"," An artificial open waterway used for transportation, waterpower, or irrigation.(Other languages).
",,,,,,,
0,"waterway","drain","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Ddrain"," An artificial waterway for carrying storm water or industrial discharge.
",,,,,,,
0,"waterway","ditch","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dditch"," A small to moderate depression created to channel water.
",,,,,,,
0,"waterway","fairway","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dfairway"," A navigable route in a lake or sea marked by buoys. (Note: conflicts with seamark:type=fairway)
",,,,,,,
0,"waterway","dock","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Ddock"," An 'enclosed' area of water used for building or repairing ships.
",,,,,,,
0,"waterway","boatyard","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dboatyard"," Boat yard – a place for constructing, repairing and storing vessels out of the water.
",,,,,,,
0,"waterway","dam","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Ddam"," A wall built across a river or stream to impound the water. A dam normally does not have water flowing over the top of it.
",,,,,,,
0,"waterway","weir","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dweir"," A barrier built across a river, sometimes to divert water for industrial purposes. Water can still flow over the top.
",,,,,,,
0,"waterway","waterfall","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dwaterfall"," A waterfall, use in combination with natural=cliff
",,,,,,,
0,"waterway","lock_gate","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dlock_gate"," To mark the position of gates at each end of a lock. Alternatively, for smaller locks use a single lock=yes node in the middle of the lock.
",,,,,,,
0,"waterway","turning_point","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dturning_point"," A place to turn the driving direction for vessels, where the boats are longer than the river/canal is wide. Use maxlength=* to denote the maximum length of the vessel.
",,,,,,,
0,"waterway","water_point","http://wiki.openstreetmap.org/wiki/Tag:waterway%3Dwater_point"," A place to fill fresh water holding tanks of a boat.
",,,,,,,
